Company,Grid_Point,Trading_Date,Trading_Period,Station,Unit,Band1_PLSR_6s_price,Band1_PLSR_6s_max,Band1_PLSR_6s_percent,Band1_PLSR_60s_price,Band1_PLSR_60s_max,Band1_PLSR_60s_percent,Band1_TWDSR_6s_price,Band1_TWDSR_6s_max,Band1_TWDSR_60s_price,Band1_TWDSR_60s_max,  Band2_PLSR_6s_price,Band2_PLSR_6s_max,Band2_PLSR_6s_percent,Band2_PLSR_60s_price,Band2_PLSR_60s_max,Band2_PLSR_60s_percent,Band2_TWDSR_6s_price,Band2_TWDSR_6s_max,Band2_TWDSR_60s_price,Band2_TWDSR_60s_max,Band3_PLSR_6s_price,Band3_PLSR_6s_max,Band3_PLSR_6s_percent,Band3_PLSR_60s_price,Band3_PLSR_60s_max,Band3_PLSR_60s_percent,Band3_TWDSR_6s_price,Band3_TWDSR_6s_max,Band3_TWDSR_60s_price,Band3_TWDSR_60s_max,Created_Date,Last_Amended_Date
GENE,HLY2201 ,12/12/2013,8,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,9,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,9,HLY,2,.01,.001,34,.01,.001,40,0,0,0,0,.02,17.998,34,.02,22,40,0,0,0,0,.03,.001,34,.03,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,9,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,9,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,10,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,10,HLY,2,.02,17.998,34,.01,.001,40,0,0,0,0,10.02,.001,34,.02,22,40,0,0,0,0,150.02,.001,34,.03,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,10,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,10,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,11,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,11,HLY,2,.02,17.998,34,.01,.001,40,0,0,0,0,10.02,.001,34,.02,22,40,0,0,0,0,150.02,.001,34,.03,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,11,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,11,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,12,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,12,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,10.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,150.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,12,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,12,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,13,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,13,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,10.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,150.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,13,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,13,HLY,4,3.04,.001,34,3.04,.001,40,0,0,0,0,10.04,.001,34,10.04,.001,40,0,0,0,0,30.04,.001,34,30.04,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,14,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,14,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,10.02,9.001,34,10.02,12.999,40,0,0,0,0,150.02,.001,34,150.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,14,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,14,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,15,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,15,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,10.02,9.001,34,10.02,12.999,40,0,0,0,0,150.02,.001,34,150.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,15,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,15,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,16,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,16,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,10.02,9.001,34,10.02,12.999,40,0,0,0,0,150.02,.001,34,150.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,16,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,16,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,17,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,17,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,17,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,17,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,18,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,18,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,18,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,18,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,19,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,19,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,19,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,19,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,20,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,20,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,20,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,20,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,21,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,21,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,21,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,21,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,22,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,22,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,30.02,.001,34,10.02,.001,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 00:16:02,12/12/2013 00:16:53
GENE,HLY2201 ,12/12/2013,22,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,22,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,23,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,23,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,23,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,23,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,24,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,24,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,24,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,24,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,25,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,25,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,25,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,25,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,26,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,26,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,26,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,26,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,27,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,27,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,27,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,27,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,28,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,28,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,28,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,28,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,29,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,29,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,29,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,29,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,30,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,30,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,30,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,30,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,31,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,31,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,31,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,31,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,32,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,32,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,32,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,32,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,33,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,33,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,33,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,33,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,34,HLY,1,.01,.001,34,.01,.001,40,0,0,0,0,1.01,.001,34,1.01,.001,40,0,0,0,0,5.01,.001,34,5.01,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,34,HLY,2,.02,17.998,34,.02,22,40,0,0,0,0,5.02,9.001,34,5.02,12.999,40,0,0,0,0,150.02,.001,34,30.02,.001,40,0,0,0,0,12/12/2013 08:47:57,12/12/2013 08:48:22
GENE,HLY2201 ,12/12/2013,34,HLY,3,.01,.001,34,.01,.001,40,0,0,0,0,.13,.001,34,.13,.001,40,0,0,0,0,5.03,.001,34,5.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
GENE,HLY2201 ,12/12/2013,34,HLY,4,.04,.001,34,.01,.001,40,0,0,0,0,.05,.001,34,.02,.001,40,0,0,0,0,.06,.001,34,.03,.001,40,0,0,0,0,11/12/2013 07:52:35,11/12/2013 07:53:28
